timestamp;x;y;theta
1582563286347;0.7269;0.5912;0
1582563286367;0.7269;0.5912;0
1582563286388;0.7269;0.5912;0
1582563286408;0.7269;0.5912;0
1582563286427;0.7269;0.5912;0
1582563286448;0.7269;0.5912;0
1582563286467;0.7269;0.5912;0
1582563286488;0.7269;0.5912;0
1582563286507;0.7269;0.5912;0
1582563286527;0.7269;0.5912;0
1582563286548;0.7269;0.5912;0
1582563286568;0.7269;0.5912;0
1582563286588;0.7269;0.5912;0
1582563286607;0.7269;0.5912;0
1582563286627;0.7269;0.5912;0
1582563286648;0.7269;0.5912;0
1582563286668;0.7269;0.5912;0
1582563286687;0.7269;0.5912;0
1582563286707;0.7269;0.5912;0
1582563286726;0.7269;0.5912;0
1582563286747;0.7269;0.5912;0
1582563286768;0.7269;0.5912;0
1582563286788;0.7269;0.5912;0
1582563286808;0.7269;0.5912;0
1582563286828;0.7269;0.5912;0
1582563286852;0.7269;0.5912;0
1582563286867;0.7269;0.5912;0
1582563286890;0.7269;0.5912;0
1582563286909;0.7269;0.5912;0
1582563286927;0.7269;0.5912;0
1582563286947;0.7269;0.5912;0
1582563286967;0.7269;0.5912;0
1582563286987;0.7269;0.5912;0
1582563287007;0.7269;0.5912;0
1582563287027;0.7269;0.5912;0
1582563287048;0.7269;0.5912;0
1582563287068;0.7269;0.5912;0
1582563287087;0.7269;0.5912;0
1582563287106;0.7269;0.5912;0
1582563287127;0.7269;0.5912;0
1582563287148;0.7269;0.5912;0
1582563287168;0.7269;0.5912;0
1582563287190;0.7269;0.5912;0
1582563287209;0.7269;0.5912;0
1582563287227;0.7269;0.5912;0
1582563287247;0.7269;0.5912;0
1582563287269;0.7269;0.5912;0
1582563287288;0.7269;0.5912;0
1582563287307;0.7269;0.5912;0
1582563287327;0.7269;0.5912;0
1582563287347;0.7269;0.5912;0
1582563287368;0.7269;0.5912;0
1582563287388;0.7269;0.5912;0
1582563287408;0.7269;0.5912;0
1582563287428;0.7269;0.5912;0
1582563287447;0.7269;0.5912;0
1582563287467;0.7269;0.5912;0
1582563287487;0.7269;0.5912;0
1582563287508;0.7269;0.5912;0
1582563287528;0.7269;0.5912;0
1582563287548;0.7269;0.5912;0
1582563287568;0.7269;0.5912;0
1582563287588;0.7269;0.5912;0
1582563287607;0.7269;0.5912;0
1582563287627;0.7269;0.5912;0
1582563287647;0.7269;0.5912;0
1582563287668;0.7269;0.5912;0
1582563287687;0.7269;0.5912;0
1582563287708;0.7269;0.5912;0
1582563287727;0.7269;0.5912;0
1582563287747;0.7269;0.5912;0
1582563287767;0.7269;0.5912;0
1582563287788;0.7269;0.5912;0
1582563287808;0.7269;0.5912;0
1582563287828;0.7269;0.5912;0
1582563287851;0.7269;0.5912;0
1582563287868;0.7269;0.5912;0
1582563287890;0.7269;0.5912;0
1582563287910;0.7269;0.5912;0
1582563287927;0.7269;0.5912;0
1582563287947;0.7269;0.5912;0
1582563287967;0.7269;0.5912;0
1582563287987;0.7269;0.5912;0
1582563288008;0.7269;0.5912;0
1582563288029;0.7269;0.5912;0
1582563288048;0.7269;0.5912;0
1582563288067;0.7269;0.5912;0
1582563288087;0.7269;0.5912;0
1582563288108;0.7269;0.5912;0
1582563288128;0.7269;0.5912;0
1582563288148;0.7269;0.5912;0
1582563288168;0.7269;0.5912;0
1582563288187;0.7269;0.5912;0
1582563288208;0.7269;0.5912;0
1582563288227;0.7269;0.5912;0
1582563288248;0.7269;0.5912;0
1582563288274;0.7269;0.5912;0
1582563288288;0.7269;0.5912;0
1582563288308;0.7269;0.5912;0
1582563288328;0.7269;0.5912;0
1582563288347;0.7269;0.5912;0
1582563288367;0.7269;0.5912;0
1582563288387;0.7269;0.5912;0
1582563288407;0.7269;0.5912;0
1582563288428;0.7269;0.5912;0
1582563288447;0.7269;0.5912;0
1582563288467;0.7269;0.5912;0
1582563288488;0.7269;0.5912;0
1582563288507;0.7269;0.5912;0
1582563288528;0.7269;0.5912;0
1582563288548;0.7269;0.5912;0
1582563288566;0.7269;0.5912;0
1582563288588;0.7269;0.5912;0
1582563288609;0.7269;0.5912;0
1582563288627;0.7269;0.5912;0
1582563288648;0.7269;0.5912;0
1582563288668;0.7269;0.5912;0
1582563288688;0.7269;0.5912;0
1582563288707;0.7269;0.5912;0
1582563288728;0.7269;0.5912;0
1582563288747;0.7269;0.5912;0
1582563288767;0.7269;0.5912;0
1582563288787;0.7269;0.5912;0
1582563288807;0.7269;0.5912;0
1582563288827;0.7269;0.5912;0
1582563288853;0.7269;0.5912;-3.2399999999999993
1582563288867;0.7269;0.5912;-6.479999999999998
1582563288887;0.7269;0.5912;-9.720000000000006
1582563288908;0.7269;0.5912;-12.960000000000022
1582563288927;0.7269;0.5912;-16.200000000000035
1582563288948;0.7269;0.5912;-19.440000000000015
1582563288968;0.7269;0.5912;-22.679999999999996
1582563288988;0.7269;0.5912;-25.919999999999977
1582563289008;0.7269;0.5912;-29.159999999999958
1582563289027;0.7269;0.5912;-32.39999999999994
1582563289048;0.7269;0.5912;-35.63999999999992
1582563289068;0.7269;0.5912;-38.8799999999999
1582563289088;0.7269;0.5912;-42.119999999999884
1582563289107;0.7269;0.5912;-45.359999999999864
1582563289127;0.7269;0.5912;-48.599999999999845
1582563289147;0.7269;0.5912;-51.839999999999826
1582563289167;0.7269;0.5912;-55.07999999999981
1582563289188;0.7269;0.5912;-58.31999999999979
1582563289209;0.7269;0.5912;-61.55999999999977
1582563289228;0.7269;0.5912;-64.79999999999978
1582563289248;0.7269;0.5912;-68.0399999999999
1582563289269;0.7269;0.5912;-71.28000000000003
1582563289288;0.7269;0.5912;-74.52000000000015
1582563289307;0.7269;0.5912;-77.76000000000028
1582563289326;0.7269;0.5912;-81.0000000000004
1582563289348;0.7269;0.5912;-84.24000000000052
1582563289368;0.7269;0.5912;-87.48000000000064
1582563289388;0.7269;0.5912;-90.72000000000077
1582563289407;0.7269;0.5912;-93.96000000000089
1582563289427;0.7269;0.5912;-97.20000000000101
1582563289448;0.7269;0.5912;-100.44000000000113
1582563289467;0.7269;0.5912;-103.68000000000126
1582563289487;0.7269;0.5912;-106.92000000000138
1582563289507;0.7269;0.5912;-110.1600000000015
1582563289527;0.7269;0.5912;-113.40000000000163
1582563289547;0.7269;0.5912;-116.64000000000175
1582563289567;0.7269;0.5912;-119.88000000000187
1582563289587;0.7269;0.5912;-123.120000000002
1582563289607;0.7269;0.5912;-126.36000000000212
1582563289627;0.7269;0.5912;-129.60000000000224
1582563289648;0.7269;0.5912;-132.84000000000236
1582563289667;0.7269;0.5912;-136.08000000000249
1582563289686;0.7269;0.5912;-139.3200000000026
1582563289706;0.7269;0.5912;-142.56000000000273
1582563289727;0.7269;0.5912;-145.80000000000285
1582563289747;0.7269;0.5912;-149.04000000000298
1582563289768;0.7269;0.5912;-152.2800000000031
1582563289788;0.7269;0.5912;-155.52000000000322
1582563289807;0.7269;0.5912;-158.76000000000334
1582563289827;0.7269;0.5912;-162.00000000000347
1582563289849;0.7269;0.5912;-161.35200000000356
1582563289867;0.7269;0.5912;-160.70400000000365
1582563289888;0.7269;0.5912;-160.05600000000373
1582563289908;0.7269;0.5912;-159.40800000000382
1582563289927;0.7269;0.5912;-158.7600000000039
1582563289948;0.7269;0.5912;-158.112000000004
1582563289967;0.7269;0.5912;-157.4640000000041
1582563289988;0.7269;0.5912;-156.81600000000418
1582563290008;0.7269;0.5912;-156.16800000000427
1582563290027;0.7269;0.5912;-155.52000000000436
1582563290048;0.7269;0.5912;-154.87200000000445
1582563290067;0.7269;0.5912;-154.22400000000454
1582563290088;0.7269;0.5912;-153.57600000000463
1582563290109;0.7269;0.5912;-152.92800000000472
1582563290128;0.7269;0.5912;-152.2800000000048
1582563290148;0.7269;0.5912;-151.6320000000049
1582563290168;0.7269;0.5912;-150.98400000000498
1582563290188;0.7269;0.5912;-150.33600000000507
1582563290208;0.7269;0.5912;-149.68800000000516
1582563290227;0.7269;0.5912;-149.04000000000525
1582563290247;0.7269;0.5912;-148.39200000000534
1582563290270;0.7269;0.5912;-147.74400000000543
1582563290288;0.7269;0.5912;-147.09600000000552
1582563290308;0.7269;0.5912;-146.4480000000056
1582563290328;0.7269;0.5912;-145.8000000000057
1582563290347;0.7269;0.5912;-145.15200000000578
1582563290368;0.7269;0.5912;-144.50400000000587
1582563290388;0.7269;0.5912;-143.85600000000596
1582563290408;0.7269;0.5912;-143.20800000000605
1582563290428;0.7269;0.5912;-142.56000000000614
1582563290447;0.7269;0.5912;-141.91200000000623
1582563290467;0.7269;0.5912;-141.26400000000632
1582563290487;0.7269;0.5912;-140.6160000000064
1582563290507;0.7269;0.5912;-139.9680000000065
1582563290527;0.7269;0.5912;-139.3200000000066
1582563290548;0.7269;0.5912;-138.67200000000668
1582563290568;0.7269;0.5912;-138.02400000000677
1582563290588;0.7269;0.5912;-137.37600000000685
1582563290607;0.7269;0.5912;-136.72800000000694
1582563290626;0.7269;0.5912;-136.08000000000703
1582563290646;0.7269;0.5912;-135.43200000000712
1582563290667;0.7269;0.5912;-134.7840000000072
1582563290686;0.7269;0.5912;-134.1360000000073
1582563290706;0.7269;0.5912;-133.4880000000074
1582563290728;0.7269;0.5912;-132.84000000000748
1582563290747;0.7269;0.5912;-132.19200000000757
1582563290768;0.7269;0.5912;-131.54400000000766
1582563290787;0.7269;0.5912;-130.89600000000775
1582563290807;0.7269;0.5912;-130.24800000000783
1582563290827;0.7269;0.5912;-129.60000000000792
1582563290848;0.7269;0.5912;-129.74400000000816
1582563290868;0.7269;0.5912;-129.8880000000084
1582563290888;0.7269;0.5912;-130.03200000000862
1582563290908;0.7269;0.5912;-130.17600000000886
1582563290928;0.7269;0.5912;-130.3200000000091
1582563290948;0.7269;0.5912;-130.46400000000932
1582563290967;0.7269;0.5912;-130.60800000000955
1582563290987;0.7269;0.5912;-130.7520000000098
1582563291008;0.7269;0.5912;-130.89600000001002
1582563291028;0.7269;0.5912;-131.04000000001025
1582563291047;0.7269;0.5912;-131.18400000001049
1582563291067;0.7269;0.5912;-131.32800000001072
1582563291087;0.7269;0.5912;-131.47200000001095
1582563291108;0.7269;0.5912;-131.61600000001118
1582563291127;0.7269;0.5912;-131.76000000001142
1582563291147;0.7269;0.5912;-131.90400000001165
1582563291168;0.7269;0.5912;-132.04800000001188
1582563291187;0.7269;0.5912;-132.19200000001211
1582563291208;0.7269;0.5912;-132.33600000001235
1582563291228;0.7269;0.5912;-132.48000000001258
1582563291248;0.7269;0.5912;-132.6240000000128
1582563291269;0.7269;0.5912;-132.76800000001305
1582563291288;0.7269;0.5912;-132.91200000001328
1582563291307;0.7269;0.5912;-133.0560000000135
1582563291327;0.7269;0.5912;-133.20000000001374
1582563291347;0.7269;0.5912;-133.34400000001398
1582563291367;0.7269;0.5912;-133.4880000000142
1582563291389;0.7269;0.5912;-133.63200000001444
1582563291407;0.7269;0.5912;-133.77600000001468
1582563291427;0.7269;0.5912;-133.9200000000149
1582563291448;0.7269;0.5912;-134.06400000001514
1582563291468;0.7269;0.5912;-134.20800000001537
1582563291487;0.7269;0.5912;-134.3520000000156
1582563291507;0.7269;0.5912;-134.49600000001584
1582563291528;0.7269;0.5912;-134.64000000001607
1582563291547;0.7269;0.5912;-134.7840000000163
1582563291568;0.7269;0.5912;-134.92800000001654
1582563291588;0.7269;0.5912;-135.07200000001677
1582563291607;0.7269;0.5912;-135.216000000017
1582563291627;0.7269;0.5912;-135.36000000001724
1582563291648;0.7269;0.5912;-135.50400000001747
1582563291668;0.7269;0.5912;-135.6480000000177
1582563291687;0.7269;0.5912;-135.79200000001794
1582563291707;0.7269;0.5912;-135.93600000001817
1582563291727;0.7269;0.5912;-136.0800000000184
1582563291747;0.7269;0.5912;-136.22400000001863
1582563291768;0.7269;0.5912;-136.36800000001887
1582563291788;0.7269;0.5912;-136.5120000000191
1582563291807;0.7269;0.5912;-136.65600000001933
1582563291827;0.7269;0.5912;-136.80000000001957
1582563291848;0.7269;0.5912;-136.77600000001934
1582563291867;0.7269;0.5912;-136.7520000000191
1582563291888;0.7269;0.5912;-136.72800000001888
1582563291908;0.7269;0.5912;-136.70400000001865
1582563291929;0.7269;0.5912;-136.68000000001842
1582563291947;0.7269;0.5912;-136.6560000000182
1582563291967;0.7269;0.5912;-136.63200000001797
1582563291988;0.7269;0.5912;-136.60800000001774
1582563292009;0.7269;0.5912;-136.5840000000175
1582563292028;0.7269;0.5912;-136.56000000001728
1582563292048;0.7269;0.5912;-136.53600000001705
1582563292068;0.7269;0.5912;-136.51200000001683
1582563292088;0.7269;0.5912;-136.4880000000166
1582563292109;0.7269;0.5912;-136.46400000001637
1582563292129;0.7269;0.5912;-136.44000000001614
1582563292148;0.7269;0.5912;-136.4160000000159
1582563292167;0.7269;0.5912;-136.39200000001568
1582563292188;0.7269;0.5912;-136.36800000001546
1582563292208;0.7269;0.5912;-136.34400000001523
1582563292228;0.7269;0.5912;-136.320000000015
1582563292248;0.7269;0.5912;-136.29600000001477
1582563292271;0.7269;0.5912;-136.27200000001454
1582563292288;0.7269;0.5912;-136.24800000001431
1582563292307;0.7269;0.5912;-136.2240000000141
1582563292328;0.7269;0.5912;-136.20000000001386
1582563292347;0.7269;0.5912;-136.17600000001363
1582563292368;0.7269;0.5912;-136.1520000000134
1582563292388;0.7269;0.5912;-136.12800000001317
1582563292407;0.7269;0.5912;-136.10400000001295
1582563292428;0.7269;0.5912;-136.08000000001272
1582563292447;0.7269;0.5912;-136.0560000000125
1582563292467;0.7269;0.5912;-136.03200000001226
1582563292487;0.7269;0.5912;-136.00800000001203
1582563292507;0.7269;0.5912;-135.9840000000118
1582563292527;0.7269;0.5912;-135.96000000001158
1582563292547;0.7269;0.5912;-135.93600000001135
1582563292568;0.7269;0.5912;-135.91200000001112
1582563292588;0.7269;0.5912;-135.8880000000109
1582563292607;0.7269;0.5912;-135.86400000001066
1582563292627;0.7269;0.5912;-135.84000000001043
1582563292647;0.7269;0.5912;-135.8160000000102
1582563292668;0.7269;0.5912;-135.79200000000998
1582563292686;0.7269;0.5912;-135.76800000000975
1582563292706;0.7269;0.5912;-135.74400000000952
1582563292727;0.7269;0.5912;-135.7200000000093
1582563292746;0.7269;0.5912;-135.69600000000906
1582563292767;0.7269;0.5912;-135.67200000000884
1582563292788;0.7269;0.5912;-135.6480000000086
1582563292807;0.7269;0.5912;-135.62400000000838
1582563292827;0.7269;0.5912;-135.60000000000815
1582563292852;0.7269;0.5912;-135.60000000000815
1582563292867;0.7269;0.5912;-135.60000000000815
1582563292888;0.7269;0.5912;-135.60000000000815
1582563292909;0.7269;0.5912;-135.60000000000815
1582563292928;0.7269;0.5912;-135.60000000000815
1582563292948;0.7269;0.5912;-135.60000000000815
1582563292968;0.7269;0.5912;-135.60000000000815
1582563292987;0.7269;0.5912;-135.60000000000815
1582563293008;0.7269;0.5912;-135.60000000000815
1582563293032;0.7269;0.5912;-135.60000000000815
1582563293047;0.7269;0.5912;-135.60000000000815
1582563293067;0.7269;0.5912;-135.60000000000815
1582563293087;0.7269;0.5912;-135.60000000000815
1582563293107;0.7269;0.5912;-135.60000000000815
1582563293126;0.7269;0.5912;-135.60000000000815
1582563293147;0.7269;0.5912;-135.60000000000815
1582563293168;0.7269;0.5912;-135.60000000000815
1582563293188;0.7269;0.5912;-135.60000000000815
1582563293209;0.7269;0.5912;-135.60000000000815
1582563293229;0.7269;0.5912;-135.60000000000815
1582563293248;0.7269;0.5912;-135.60000000000815
1582563293271;0.7269;0.5912;-135.60000000000815
1582563293287;0.7269;0.5912;-135.60000000000815
1582563293307;0.7269;0.5912;-135.60000000000815
1582563293328;0.7269;0.5912;-135.60000000000815
1582563293347;0.7269;0.5912;-135.60000000000815
1582563293367;0.7269;0.5912;-135.60000000000815
1582563293388;0.7269;0.5912;-135.60000000000815
1582563293407;0.7269;0.5912;-135.60000000000815
1582563293428;0.7269;0.5912;-135.60000000000815
1582563293448;0.7269;0.5912;-135.60000000000815
1582563293467;0.7269;0.5912;-135.60000000000815
1582563293488;0.7269;0.5912;-135.60000000000815
1582563293508;0.7269;0.5912;-135.60000000000815
1582563293528;0.7269;0.5912;-135.60000000000815
1582563293548;0.7269;0.5912;-135.60000000000815
1582563293567;0.7269;0.5912;-135.60000000000815
1582563293587;0.7269;0.5912;-135.60000000000815
1582563293607;0.7269;0.5912;-135.60000000000815
1582563293627;0.7269;0.5912;-135.60000000000815
1582563293647;0.7269;0.5912;-135.60000000000815
1582563293667;0.7269;0.5912;-135.60000000000815
1582563293688;0.7269;0.5912;-135.60000000000815
1582563293708;0.7269;0.5912;-135.60000000000815
1582563293728;0.7269;0.5912;-135.60000000000815
1582563293748;0.7269;0.5912;-135.60000000000815
1582563293767;0.7269;0.5912;-135.60000000000815
1582563293788;0.7269;0.5912;-135.60000000000815
1582563293808;0.7269;0.5912;-135.60000000000815
1582563293828;0.7269;0.5912;-135.60000000000815
1582563293852;0.7269;0.5912;-135.60000000000815
1582563293867;0.7269;0.5912;-135.60000000000815
1582563293888;0.7269;0.5912;-135.60000000000815
1582563293909;0.7269;0.5912;-135.60000000000815
1582563293929;0.7269;0.5912;-135.60000000000815
1582563293947;0.7269;0.5912;-135.60000000000815
1582563293968;0.7269;0.5912;-135.60000000000815
1582563293987;0.7269;0.5912;-135.60000000000815
1582563294007;0.7269;0.5912;-135.60000000000815
1582563294027;0.7269;0.5912;-135.60000000000815
1582563294048;0.7269;0.5912;-135.60000000000815
1582563294068;0.7269;0.5912;-135.60000000000815
1582563294088;0.7269;0.5912;-135.60000000000815
1582563294109;0.7269;0.5912;-135.60000000000815
1582563294129;0.7269;0.5912;-135.60000000000815
1582563294147;0.7269;0.5912;-135.60000000000815
1582563294168;0.7269;0.5912;-135.60000000000815
1582563294188;0.7269;0.5912;-135.60000000000815
1582563294209;0.7269;0.5912;-135.60000000000815
1582563294229;0.7269;0.5912;-135.60000000000815
1582563294247;0.7269;0.5912;-135.60000000000815
1582563294270;0.7269;0.5912;-135.60000000000815
1582563294288;0.7269;0.5912;-135.60000000000815
1582563294308;0.7269;0.5912;-135.60000000000815
1582563294328;0.7269;0.5912;-135.60000000000815
1582563294347;0.7269;0.5912;-135.60000000000815
1582563294367;0.7269;0.5912;-135.60000000000815
1582563294387;0.7269;0.5912;-135.60000000000815
1582563294407;0.7269;0.5912;-135.60000000000815
1582563294428;0.7269;0.5912;-135.60000000000815
1582563294448;0.7269;0.5912;-135.60000000000815
1582563294467;0.7269;0.5912;-135.60000000000815
1582563294487;0.7269;0.5912;-135.60000000000815
1582563294508;0.7269;0.5912;-135.60000000000815
1582563294527;0.7269;0.5912;-135.60000000000815
1582563294548;0.7269;0.5912;-135.60000000000815
1582563294568;0.7269;0.5912;-135.60000000000815
1582563294588;0.7269;0.5912;-135.60000000000815
1582563294608;0.7269;0.5912;-135.60000000000815
1582563294628;0.7269;0.5912;-135.60000000000815
1582563294648;0.7269;0.5912;-135.60000000000815
1582563294667;0.7269;0.5912;-135.60000000000815
1582563294688;0.7269;0.5912;-135.60000000000815
1582563294708;0.7269;0.5912;-135.60000000000815
1582563294727;0.7269;0.5912;-135.60000000000815
1582563294748;0.7269;0.5912;-135.60000000000815
1582563294767;0.7269;0.5912;-135.60000000000815
1582563294787;0.7269;0.5912;-135.60000000000815
1582563294807;0.7269;0.5912;-135.60000000000815
1582563294827;0.7269;0.5912;-135.60000000000815
1582563294852;0.7269;0.5912;-135.60000000000815
1582563294868;0.7269;0.5912;-135.60000000000815
1582563294887;0.7269;0.5912;-135.60000000000815
1582563294909;0.7269;0.5912;-135.60000000000815
1582563294929;0.7269;0.5912;-135.60000000000815
1582563294946;0.7269;0.5912;-135.60000000000815
1582563294967;0.7269;0.5912;-135.60000000000815
1582563294987;0.7269;0.5912;-135.60000000000815
1582563295010;0.7269;0.5912;-135.60000000000815
1582563295029;0.7269;0.5912;-135.60000000000815
1582563295047;0.7269;0.5912;-135.60000000000815
1582563295068;0.7269;0.5912;-135.60000000000815
1582563295087;0.7269;0.5912;-135.60000000000815
1582563295110;0.7269;0.5912;-135.60000000000815
1582563295129;0.7269;0.5912;-135.60000000000815
1582563295147;0.7269;0.5912;-135.60000000000815
1582563295167;0.7269;0.5912;-135.60000000000815
1582563295187;0.7269;0.5912;-135.60000000000815
1582563295209;0.7269;0.5912;-135.60000000000815
1582563295229;0.7269;0.5912;-135.60000000000815
1582563295247;0.7269;0.5912;-135.60000000000815
1582563295271;0.7269;0.5912;-135.60000000000815
1582563295287;0.7269;0.5912;-135.60000000000815
1582563295308;0.7269;0.5912;-135.60000000000815
1582563295327;0.7269;0.5912;-135.60000000000815
1582563295346;0.7269;0.5912;-135.60000000000815
1582563295367;0.7269;0.5912;-135.60000000000815
1582563295387;0.7269;0.5912;-135.60000000000815
1582563295408;0.7269;0.5912;-135.60000000000815
1582563295427;0.7269;0.5912;-135.60000000000815
1582563295447;0.7269;0.5912;-135.60000000000815
1582563295467;0.7269;0.5912;-135.60000000000815
1582563295487;0.7269;0.5912;-135.60000000000815
1582563295507;0.7269;0.5912;-135.60000000000815
1582563295527;0.7269;0.5912;-135.60000000000815
1582563295547;0.7269;0.5912;-135.60000000000815
1582563295568;0.7269;0.5912;-135.60000000000815
1582563295588;0.7269;0.5912;-135.60000000000815
1582563295608;0.7269;0.5912;-135.60000000000815
1582563295628;0.7269;0.5912;-135.60000000000815
1582563295647;0.7269;0.5912;-135.60000000000815
1582563295668;0.7269;0.5912;-135.60000000000815
1582563295687;0.7269;0.5912;-135.60000000000815
1582563295707;0.7269;0.5912;-135.60000000000815
1582563295727;0.7269;0.5912;-135.60000000000815
1582563295747;0.7269;0.5912;-135.60000000000815
1582563295767;0.7269;0.5912;-135.60000000000815
1582563295788;0.7269;0.5912;-135.60000000000815
1582563295808;0.7269;0.5912;-135.60000000000815
1582563295827;0.7269;0.5912;-135.60000000000815
1582563295852;0.7269;0.5912;-135.60000000000815
1582563295867;0.7269;0.5912;-135.60000000000815
1582563295888;0.7269;0.5912;-135.60000000000815
1582563295910;0.7269;0.5912;-135.60000000000815
1582563295930;0.7269;0.5912;-135.60000000000815
1582563295947;0.7269;0.5912;-135.60000000000815
1582563295968;0.7269;0.5912;-135.60000000000815
1582563295987;0.7269;0.5912;-135.60000000000815
1582563296010;0.7269;0.5912;-135.60000000000815
1582563296030;0.7269;0.5912;-135.60000000000815
1582563296047;0.7269;0.5912;-135.60000000000815
1582563296068;0.7269;0.5912;-135.60000000000815
1582563296088;0.7269;0.5912;-135.60000000000815
